booking_id,passenger_id,flight_id,route_key,airline_key,date_key,status,seat_number,total_paid_amount,payment_count
B1930,P1023,UK080,9f16374b2c912e79e7314809f36c7172,d813685481e1e769c9968895601aa06a,20251216,PENDING,3B,1625.9,1
B1931,P1108,SJ031,dd9b7f73506b86ec79aa343e64a2fb35,fe10005e6631d2c82bc640a5b707027e,20250926,PENDING,16C,10011.51,1
B1932,P1702,AI199,bc77046451bd9d63487f804a25d5b6fc,1d96baf00ff457518c392cdbc36d081e,20251228,CANCELLED,4B,8636.39,1
B1933,P1501,6F082,c43ed166a8fa9fe1e85762faa8bf124b,143c0deac2b49915503dd16a9f5462ba,20250528,CANCELLED,7B,0.0,0
B1934,P1858,UK217,12a0c17677be948b58459ad87ee14879,d813685481e1e769c9968895601aa06a,20260412,PENDING,9F,10978.81,1
B1935,P1024,UK014,89b74decd3097ce93ec4cccfa8379efc,d813685481e1e769c9968895601aa06a,20260413,CANCELLED,6C,0.0,0
B1936,P1186,SJ180,8a783a606a385b3bfe750ffd23c30c03,fe10005e6631d2c82bc640a5b707027e,20260111,CONFIRMED,14D,11286.73,2
B1937,P1287,6F268,317ae26badc5745d08250ee7a733dd0c,143c0deac2b49915503dd16a9f5462ba,20260219,CANCELLED,16E,6825.66,1
B1938,P1627,UK205,89b74decd3097ce93ec4cccfa8379efc,d813685481e1e769c9968895601aa06a,20260407,CANCELLED,19B,12242.79,1
B1939,P1337,SJ212,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20250722,PENDING,22B,41153.630000000005,4
B1940,P1877,UK052,3994560a2c713f116680d065b7d4c478,d813685481e1e769c9968895601aa06a,20250625,CANCELLED,17C,18574.85,2
B1941,P1913,UK230,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20250613,CANCELLED,19D,1551.73,1
B1942,P1036,AI145,dd9b7f73506b86ec79aa343e64a2fb35,1d96baf00ff457518c392cdbc36d081e,20250718,CANCELLED,23D,1755.58,1
B1943,P1793,SJ035,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260313,CONFIRMED,7E,14420.98,2
B1944,P1136,SJ184,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20250720,CANCELLED,10B,12698.08,2
B1945,P1507,6F207,225fb0760ffcd1233b1e4a61a511e724,143c0deac2b49915503dd16a9f5462ba,20251103,CONFIRMED,24A,0.0,0
B1946,P1226,UK144,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20260330,CONFIRMED,15A,11196.94,1
B1947,P1319,AI126,a51d75f60b5853f2ce43d68ddc769a90,1d96baf00ff457518c392cdbc36d081e,20251022,CONFIRMED,1A,2186.2,1
B1948,P1839,SJ145,6ae5133ee42f35cd132a43580eeb7688,fe10005e6631d2c82bc640a5b707027e,20250519,CONFIRMED,10A,14449.69,2
B1949,P1915,6F040,8a783a606a385b3bfe750ffd23c30c03,143c0deac2b49915503dd16a9f5462ba,20250516,PENDING,15B,14360.11,2
B1950,P1181,UK049,c9d4324c50c5e70095cd3e0446bcbd2d,d813685481e1e769c9968895601aa06a,20250615,CONFIRMED,21B,0.0,0
B1951,P1873,UK049,c9d4324c50c5e70095cd3e0446bcbd2d,d813685481e1e769c9968895601aa06a,20260318,CANCELLED,3F,12831.14,1
B1952,P1085,AI087,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,1d96baf00ff457518c392cdbc36d081e,20251018,CONFIRMED,2C,10237.24,1
B1953,P1466,AI152,3994560a2c713f116680d065b7d4c478,1d96baf00ff457518c392cdbc36d081e,20250524,CANCELLED,19A,12741.76,1
B1954,P1925,SJ240,225fb0760ffcd1233b1e4a61a511e724,fe10005e6631d2c82bc640a5b707027e,20251106,CONFIRMED,2A,14524.79,1
B1955,P1052,AI212,8ff2523fe27e0b381e5ec1a14e29a704,1d96baf00ff457518c392cdbc36d081e,20250914,PENDING,22B,0.0,0
B1956,P1859,AI064,9f16374b2c912e79e7314809f36c7172,1d96baf00ff457518c392cdbc36d081e,20250921,CONFIRMED,3B,0.0,0
B1957,P1866,6F093,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20250607,CONFIRMED,32E,4851.79,1
B1958,P1234,AI118,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20250428,PENDING,29C,2727.84,2
B1959,P1958,AI172,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20251219,CONFIRMED,23D,17094.079999999998,2
B1960,P1778,6F183,a51d75f60b5853f2ce43d68ddc769a90,143c0deac2b49915503dd16a9f5462ba,20260130,CANCELLED,27E,14657.97,1
B1961,P1798,6F200,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20250715,CONFIRMED,28A,0.0,0
B1962,P1432,SJ077,9f16374b2c912e79e7314809f36c7172,fe10005e6631d2c82bc640a5b707027e,20251223,CONFIRMED,18C,30993.239999999998,4
B1963,P1495,UK030,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20260224,CONFIRMED,27F,0.0,0
B1964,P1998,SJ232,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20250521,PENDING,18B,0.0,0
B1965,P1099,6F090,10db3418b17657f44f554b3a79b69f30,143c0deac2b49915503dd16a9f5462ba,20260129,CONFIRMED,20D,0.0,0
B1966,P1989,UK002,edec40d16277592f865f6f96d12c6237,d813685481e1e769c9968895601aa06a,20251106,CONFIRMED,12B,34300.32,3
B1967,P1598,AI154,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20250703,CANCELLED,22C,12518.31,1
B1968,P1402,6F089,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20251011,CONFIRMED,2D,14600.78,1
B1969,P1395,6F218,adc4b4919d4f952851b45aa0ac117018,143c0deac2b49915503dd16a9f5462ba,20260408,CONFIRMED,29A,13598.0,1
B1970,P1526,6F241,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20251126,CONFIRMED,12B,4558.49,1
B1971,P1414,6F116,12a0c17677be948b58459ad87ee14879,143c0deac2b49915503dd16a9f5462ba,20250820,CONFIRMED,2B,0.0,0
B1972,P1938,UK199,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20250418,CANCELLED,19B,5458.57,1
B1973,P1612,SJ033,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20250428,CANCELLED,8C,0.0,0
B1974,P1676,AI210,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20250803,PENDING,15B,0.0,0
B1975,P1462,UK148,c9d4324c50c5e70095cd3e0446bcbd2d,d813685481e1e769c9968895601aa06a,20250826,UNKNOWN,20E,7791.01,1
B1976,P1540,AI229,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20250827,PENDING,16F,8576.26,1
B1977,P1625,UK005,127ab6733de551c1aea35612b818c8d5,d813685481e1e769c9968895601aa06a,20260101,PENDING,4A,0.0,0
B1978,P1618,SJ080,edec40d16277592f865f6f96d12c6237,fe10005e6631d2c82bc640a5b707027e,20251207,CONFIRMED,12C,9450.85,1
B1979,P1921,SJ092,9f16374b2c912e79e7314809f36c7172,fe10005e6631d2c82bc640a5b707027e,20251202,CANCELLED,1F,0.0,0
B1980,P1363,SJ055,89b74decd3097ce93ec4cccfa8379efc,fe10005e6631d2c82bc640a5b707027e,20251204,CANCELLED,15A,12102.14,1
B1981,P1129,AI239,225fb0760ffcd1233b1e4a61a511e724,1d96baf00ff457518c392cdbc36d081e,20250517,CONFIRMED,19D,12166.27,2
B1982,P1083,6F162,24879a2de7527581c3dbc2294134abe5,143c0deac2b49915503dd16a9f5462ba,20250617,UNKNOWN,7A,0.0,0
B1983,P1270,UK101,96cabcf3c0a98d19c08ef1c8eeba1154,d813685481e1e769c9968895601aa06a,20250628,UNKNOWN,27A,9117.5,1
B1984,P1243,6F198,10db3418b17657f44f554b3a79b69f30,143c0deac2b49915503dd16a9f5462ba,20250425,CONFIRMED,27F,19611.190000000002,2
B1985,P1387,6F239,24879a2de7527581c3dbc2294134abe5,143c0deac2b49915503dd16a9f5462ba,20250928,CONFIRMED,31F,0.0,0
B1986,P1213,SJ177,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20251007,CONFIRMED,13F,0.0,0
B1987,P1817,6F044,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20260312,CANCELLED,19F,8733.92,2
B1988,P1165,6F248,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20260217,PENDING,13A,13945.28,1
B1989,P1790,6F002,9f16374b2c912e79e7314809f36c7172,143c0deac2b49915503dd16a9f5462ba,20251210,UNKNOWN,16F,0.0,0
B1990,P1058,SJ197,10db3418b17657f44f554b3a79b69f30,fe10005e6631d2c82bc640a5b707027e,20260331,CONFIRMED,14B,14394.7,2
B1991,P1601,UK091,24879a2de7527581c3dbc2294134abe5,d813685481e1e769c9968895601aa06a,20260114,CANCELLED,22E,0.0,0
B1992,P1882,6F215,cf98c283c13881769b3b684c7653eba9,143c0deac2b49915503dd16a9f5462ba,20250425,CONFIRMED,25C,14003.060000000001,3
B1993,P1842,AI093,c43ed166a8fa9fe1e85762faa8bf124b,1d96baf00ff457518c392cdbc36d081e,20260311,CANCELLED,5B,0.0,0
B1994,P1923,UK090,89b74decd3097ce93ec4cccfa8379efc,d813685481e1e769c9968895601aa06a,20260331,CONFIRMED,21D,0.0,0
B1995,P1503,SJ005,317ae26badc5745d08250ee7a733dd0c,fe10005e6631d2c82bc640a5b707027e,20251120,CANCELLED,11C,0.0,0
B1996,P1705,UK106,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20250808,CANCELLED,27E,10358.84,1
B1997,P1122,6F223,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20250503,PENDING,27B,0.0,0
B1998,P1647,6F011,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20251023,CONFIRMED,14C,18385.6,2
B1999,P1412,UK124,71ffb94c38439501b7cb7532b20299ce,d813685481e1e769c9968895601aa06a,20250808,INVALID,12B,2806.06,1
